target	pattern_matching_similarity	histogram_similarity	matching_top_left	matching_bottom_right
Gdi32_@Microsoft YaHei UI_RUSSIAN_CHARSET.png	0.4122699201107025	1.0	(52, 31)	(155, 78)
Gdi32_@Microsoft YaHei UI_TURKISH_CHARSET.png	0.4122699201107025	1.0	(52, 31)	(155, 78)
Gdi32_@Microsoft YaHei_ANSI_CHARSET.png	0.3927116394042969	1.0	(53, 32)	(157, 80)
Gdi32_@Microsoft YaHei_EASTEUROPE_CHARSET.png	0.3927116394042969	1.0	(53, 32)	(157, 80)
Gdi32_@Microsoft YaHei_GB2312_CHARSET.png	0.3927116394042969	1.0	(53, 32)	(157, 80)
Gdi32_@Microsoft YaHei_GREEK_CHARSET.png	0.3927116394042969	1.0	(53, 32)	(157, 80)
Gdi32_@Microsoft YaHei_RUSSIAN_CHARSET.png	0.3927116394042969	1.0	(53, 32)	(157, 80)
Gdi32_@Microsoft YaHei_TURKISH_CHARSET.png	0.3927116394042969	1.0	(53, 32)	(157, 80)
Gdi32_@MingLiU-ExtB_ANSI_CHARSET.png	0.28553056716918945	1.0	(81, 26)	(159, 63)
Gdi32_@MingLiU-ExtB_CHINESEBIG5_CHARSET.png	0.28553056716918945	1.0	(81, 26)	(159, 63)
Gdi32_@MingLiU_HKSCS-ExtB_ANSI_CHARSET.png	0.28553056716918945	1.0	(81, 26)	(159, 63)
Gdi32_@MingLiU_HKSCS-ExtB_CHINESEBIG5_CHARSET.png	0.28553056716918945	1.0	(81, 26)	(159, 63)
Gdi32_@MingLiU_MSCS-ExtB_ANSI_CHARSET.png	0.28553056716918945	1.0	(81, 26)	(159, 63)
Gdi32_@MingLiU_MSCS-ExtB_CHINESEBIG5_CHARSET.png	0.28553056716918945	1.0	(81, 26)	(159, 63)
Gdi32_@MS UI Gothic_ANSI_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@MS UI Gothic_BALTIC_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@MS UI Gothic_EASTEUROPE_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@MS UI Gothic_GREEK_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@MS UI Gothic_RUSSIAN_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@MS UI Gothic_SHIFTJIS_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@MS UI Gothic_TURKISH_CHARSET.png	0.4331115186214447	1.0	(40, 26)	(118, 63)
Gdi32_@Noto Sans JP Black_ANSI_CHARSET.png	0.40224069356918335	1.0	(53, 34)	(171, 87)
Gdi32_@Noto Sans JP Black_EASTEUROPE_CHARSET.png	0.40224069356918335	1.0	(53, 34)	(171, 87)
Gdi32_@Noto Sans JP Black_GB2312_CHARSET.png	0.40224069356918335	1.0	(53, 34)	(171, 87)
Gdi32_@Noto Sans JP Black_RUSSIAN_CHARSET.png	0.40224069356918335	1.0	(53, 34)	(171, 87)
Gdi32_@Noto Sans JP Black_SHIFTJIS_CHARSET.png	0.40224069356918335	1.0	(53, 34)	(171, 87)
Gdi32_@Noto Sans JP Black_VIETNAMESE_CHARSET.png	0.40224069356918335	1.0	(53, 34)	(171, 87)
Gdi32_@Noto Sans JP DemiLight_ANSI_CHARSET.png	0.3627210557460785	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans JP DemiLight_EASTEUROPE_CHARSET.png	0.3627210557460785	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans JP DemiLight_GB2312_CHARSET.png	0.3627210557460785	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans JP DemiLight_RUSSIAN_CHARSET.png	0.3627210557460785	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans JP DemiLight_SHIFTJIS_CHARSET.png	0.3627210557460785	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans JP DemiLight_VIETNAMESE_CHARSET.png	0.3627210557460785	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans JP Light_ANSI_CHARSET.png	0.28866785764694214	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Light_EASTEUROPE_CHARSET.png	0.28866785764694214	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Light_GB2312_CHARSET.png	0.28866785764694214	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Light_RUSSIAN_CHARSET.png	0.28866785764694214	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Light_SHIFTJIS_CHARSET.png	0.28866785764694214	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Light_VIETNAMESE_CHARSET.png	0.28866785764694214	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Medium_ANSI_CHARSET.png	0.3693276643753052	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP Medium_EASTEUROPE_CHARSET.png	0.3693276643753052	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP Medium_GB2312_CHARSET.png	0.3693276643753052	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP Medium_RUSSIAN_CHARSET.png	0.3693276643753052	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP Medium_SHIFTJIS_CHARSET.png	0.3693276643753052	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP Medium_VIETNAMESE_CHARSET.png	0.3693276643753052	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP Thin_ANSI_CHARSET.png	0.23963621258735657	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Thin_EASTEUROPE_CHARSET.png	0.23963621258735657	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Thin_GB2312_CHARSET.png	0.23963621258735657	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Thin_RUSSIAN_CHARSET.png	0.23963621258735657	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Thin_SHIFTJIS_CHARSET.png	0.23963621258735657	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP Thin_VIETNAMESE_CHARSET.png	0.23963621258735657	1.0	(36, 33)	(149, 86)
Gdi32_@Noto Sans JP_ANSI_CHARSET.png	0.3716270625591278	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP_EASTEUROPE_CHARSET.png	0.3716270625591278	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP_GB2312_CHARSET.png	0.3716270625591278	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP_RUSSIAN_CHARSET.png	0.3716270625591278	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP_SHIFTJIS_CHARSET.png	0.3716270625591278	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans JP_VIETNAMESE_CHARSET.png	0.3716270625591278	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Black_ANSI_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_EASTEUROPE_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_GB2312_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_HANGEUL_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_JOHAB_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_RUSSIAN_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_SHIFTJIS_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR Black_VIETNAMESE_CHARSET.png	0.3891768455505371	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans KR DemiLight_ANSI_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_EASTEUROPE_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_GB2312_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_HANGEUL_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_JOHAB_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_RUSSIAN_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_SHIFTJIS_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR DemiLight_VIETNAMESE_CHARSET.png	0.36156922578811646	1.0	(38, 33)	(151, 86)
Gdi32_@Noto Sans KR Light_ANSI_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_EASTEUROPE_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_GB2312_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_HANGEUL_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_JOHAB_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_RUSSIAN_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_SHIFTJIS_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Light_VIETNAMESE_CHARSET.png	0.2701558470726013	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans KR Medium_ANSI_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_EASTEUROPE_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_GB2312_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_HANGEUL_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_JOHAB_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_RUSSIAN_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_SHIFTJIS_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Medium_VIETNAMESE_CHARSET.png	0.3668242394924164	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR Thin_ANSI_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_EASTEUROPE_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_GB2312_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_HANGEUL_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_JOHAB_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_RUSSIAN_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_SHIFTJIS_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR Thin_VIETNAMESE_CHARSET.png	0.22781158983707428	1.0	(35, 33)	(148, 86)
Gdi32_@Noto Sans KR_ANSI_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_EASTEUROPE_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_GB2312_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_HANGEUL_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_JOHAB_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_RUSSIAN_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_SHIFTJIS_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans KR_VIETNAMESE_CHARSET.png	0.36939460039138794	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC Black_ANSI_CHARSET.png	0.3808245360851288	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans SC Black_EASTEUROPE_CHARSET.png	0.3808245360851288	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans SC Black_GB2312_CHARSET.png	0.3808245360851288	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans SC Black_RUSSIAN_CHARSET.png	0.3808245360851288	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans SC Black_SHIFTJIS_CHARSET.png	0.3808245360851288	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans SC Black_VIETNAMESE_CHARSET.png	0.3808245360851288	1.0	(54, 34)	(172, 87)
Gdi32_@Noto Sans SC DemiLight_ANSI_CHARSET.png	0.357014536857605	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC DemiLight_EASTEUROPE_CHARSET.png	0.357014536857605	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC DemiLight_GB2312_CHARSET.png	0.357014536857605	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC DemiLight_RUSSIAN_CHARSET.png	0.357014536857605	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC DemiLight_SHIFTJIS_CHARSET.png	0.357014536857605	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC DemiLight_VIETNAMESE_CHARSET.png	0.357014536857605	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC Light_ANSI_CHARSET.png	0.28798654675483704	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Light_EASTEUROPE_CHARSET.png	0.28798654675483704	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Light_GB2312_CHARSET.png	0.28798654675483704	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Light_RUSSIAN_CHARSET.png	0.28798654675483704	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Light_SHIFTJIS_CHARSET.png	0.28798654675483704	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Light_VIETNAMESE_CHARSET.png	0.28798654675483704	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Medium_ANSI_CHARSET.png	0.37511032819747925	1.0	(51, 34)	(164, 87)
Gdi32_@Noto Sans SC Medium_EASTEUROPE_CHARSET.png	0.37511032819747925	1.0	(51, 34)	(164, 87)
Gdi32_@Noto Sans SC Medium_GB2312_CHARSET.png	0.37511032819747925	1.0	(51, 34)	(164, 87)
Gdi32_@Noto Sans SC Medium_RUSSIAN_CHARSET.png	0.37511032819747925	1.0	(51, 34)	(164, 87)
Gdi32_@Noto Sans SC Medium_SHIFTJIS_CHARSET.png	0.37511032819747925	1.0	(51, 34)	(164, 87)
Gdi32_@Noto Sans SC Medium_VIETNAMESE_CHARSET.png	0.37511032819747925	1.0	(51, 34)	(164, 87)
Gdi32_@Noto Sans SC Thin_ANSI_CHARSET.png	0.26999542117118835	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Thin_EASTEUROPE_CHARSET.png	0.26999542117118835	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Thin_GB2312_CHARSET.png	0.26999542117118835	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Thin_RUSSIAN_CHARSET.png	0.26999542117118835	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Thin_SHIFTJIS_CHARSET.png	0.26999542117118835	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC Thin_VIETNAMESE_CHARSET.png	0.26999542117118835	1.0	(37, 33)	(150, 86)
Gdi32_@Noto Sans SC_ANSI_CHARSET.png	0.36920166015625	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC_EASTEUROPE_CHARSET.png	0.36920166015625	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC_GB2312_CHARSET.png	0.36920166015625	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC_RUSSIAN_CHARSET.png	0.36920166015625	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC_SHIFTJIS_CHARSET.png	0.36920166015625	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Sans SC_VIETNAMESE_CHARSET.png	0.36920166015625	1.0	(49, 34)	(162, 87)
Gdi32_@Noto Serif JP Black_ANSI_CHARSET.png	0.33809587359428406	1.0	(57, 32)	(175, 85)
Gdi32_@Noto Serif JP Black_EASTEUROPE_CHARSET.png	0.33809587359428406	1.0	(57, 32)	(175, 85)
Gdi32_@Noto Serif JP Black_GB2312_CHARSET.png	0.33809587359428406	1.0	(57, 32)	(175, 85)
Gdi32_@Noto Serif JP Black_RUSSIAN_CHARSET.png	0.33809587359428406	1.0	(57, 32)	(175, 85)
Gdi32_@Noto Serif JP Black_SHIFTJIS_CHARSET.png	0.33809587359428406	1.0	(57, 32)	(175, 85)
Gdi32_@Noto Serif JP Black_VIETNAMESE_CHARSET.png	0.33809587359428406	1.0	(57, 32)	(175, 85)
Gdi32_@Noto Serif JP ExtraLight_ANSI_CHARSET.png	0.3091680407524109	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP ExtraLight_EASTEUROPE_CHARSET.png	0.3091680407524109	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP ExtraLight_GB2312_CHARSET.png	0.3091680407524109	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP ExtraLight_RUSSIAN_CHARSET.png	0.3091680407524109	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP ExtraLight_SHIFTJIS_CHARSET.png	0.3091680407524109	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP ExtraLight_VIETNAMESE_CHARSET.png	0.3091680407524109	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Light_ANSI_CHARSET.png	0.3137747645378113	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Light_EASTEUROPE_CHARSET.png	0.3137747645378113	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Light_GB2312_CHARSET.png	0.3137747645378113	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Light_RUSSIAN_CHARSET.png	0.3137747645378113	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Light_SHIFTJIS_CHARSET.png	0.3137747645378113	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Light_VIETNAMESE_CHARSET.png	0.3137747645378113	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif JP Medium_ANSI_CHARSET.png	0.2978162169456482	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP Medium_EASTEUROPE_CHARSET.png	0.2978162169456482	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP Medium_GB2312_CHARSET.png	0.2978162169456482	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP Medium_RUSSIAN_CHARSET.png	0.2978162169456482	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP Medium_SHIFTJIS_CHARSET.png	0.2978162169456482	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP Medium_VIETNAMESE_CHARSET.png	0.2978162169456482	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP SemiBold_ANSI_CHARSET.png	0.3073172867298126	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP SemiBold_EASTEUROPE_CHARSET.png	0.3073172867298126	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP SemiBold_GB2312_CHARSET.png	0.3073172867298126	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP SemiBold_RUSSIAN_CHARSET.png	0.3073172867298126	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP SemiBold_SHIFTJIS_CHARSET.png	0.3073172867298126	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP SemiBold_VIETNAMESE_CHARSET.png	0.3073172867298126	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP_ANSI_CHARSET.png	0.2931695580482483	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP_EASTEUROPE_CHARSET.png	0.2931695580482483	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP_GB2312_CHARSET.png	0.2931695580482483	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP_RUSSIAN_CHARSET.png	0.2931695580482483	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP_SHIFTJIS_CHARSET.png	0.2931695580482483	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif JP_VIETNAMESE_CHARSET.png	0.2931695580482483	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Black_ANSI_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_EASTEUROPE_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_GB2312_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_HANGEUL_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_JOHAB_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_RUSSIAN_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_SHIFTJIS_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR Black_VIETNAMESE_CHARSET.png	0.34077247977256775	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif KR ExtraLight_ANSI_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_EASTEUROPE_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_GB2312_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_HANGEUL_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_JOHAB_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_RUSSIAN_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_SHIFTJIS_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR ExtraLight_VIETNAMESE_CHARSET.png	0.2989303469657898	1.0	(52, 34)	(165, 87)
Gdi32_@Noto Serif KR Light_ANSI_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_EASTEUROPE_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_GB2312_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_HANGEUL_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_JOHAB_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_RUSSIAN_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_SHIFTJIS_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Light_VIETNAMESE_CHARSET.png	0.27115342020988464	1.0	(53, 34)	(166, 87)
Gdi32_@Noto Serif KR Medium_ANSI_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_EASTEUROPE_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_GB2312_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_HANGEUL_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_JOHAB_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_RUSSIAN_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_SHIFTJIS_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR Medium_VIETNAMESE_CHARSET.png	0.30874261260032654	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR SemiBold_ANSI_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_EASTEUROPE_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_GB2312_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_HANGEUL_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_JOHAB_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_RUSSIAN_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_SHIFTJIS_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR SemiBold_VIETNAMESE_CHARSET.png	0.3181021809577942	1.0	(26, 30)	(139, 83)
Gdi32_@Noto Serif KR_ANSI_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_EASTEUROPE_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_GB2312_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_HANGEUL_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_JOHAB_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_RUSSIAN_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_SHIFTJIS_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif KR_VIETNAMESE_CHARSET.png	0.29757580161094666	1.0	(25, 30)	(138, 83)
Gdi32_@Noto Serif SC Black_ANSI_CHARSET.png	0.3400266468524933	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif SC Black_EASTEUROPE_CHARSET.png	0.3400266468524933	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif SC Black_GB2312_CHARSET.png	0.3400266468524933	1.0	(26, 30)	(144, 83)
Gdi32_@Noto Serif SC Black_RUSSIAN_CHARSET.png	0.3400266468524933	1.0	(26, 30)	(144, 83)
